SourceFile,Date,StartTime,EndTime,Rank,Name,NSA,Round,Speed_kmh,Distance_m,PointsDist,JudgeTotal,Gate,GatePts,WindMS,WindPts,RoundTotal,RoundRank,OverallPoints,BaseWind,BaseGate,BaseLength,WeatherDesc,AirTempStart,AirTempFinish,TrackTempStart,TrackTempFinish,HumidityStart,HumidityFinish,TanWindMin,TanWindMax,TanWindAvg,Location,HillSize_m,KPoint_m,MeterValue_pts_per_m,GateFactor_pts_per_m,HeadWindFactor,TailWindFactor
2025JP3169RL.pdf,15 MAR 2025,18:04,19:07,13,KOBAYASHI Sakutaro,JPN,2.0,101.2,176.0,91.2,51.5,14.0,,-1.78,38.4,181.1,19,355.4,0.00,14,105.30,partly cloudy,5.2,4.8,-4.8,-4.9,65,70,-1.78,1.00,-0.41,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,17:00,17:44,14,TSCHOFENIG Daniel,AUT,1.0,98.2,200.0,120.0,54.0,10.0,,0.59,-8.5,165.5,14,354.8,0.00,10,101.89,mostly cloudy,6.5,6.7,-6.2,-6.2,65,66,-0.28,1.50,0.36,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,18:04,19:07,14,TSCHOFENIG Daniel,AUT,2.0,100.6,205.5,126.6,54.5,14.0,,-0.38,8.2,189.3,15,354.8,0.00,14,105.30,partly cloudy,5.2,4.8,-4.8,-4.9,65,70,-1.78,1.00,-0.41,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,17:00,17:44,15,EISENBICHLER Markus,GER,1.0,98.4,184.0,100.8,50.5,10.0,,0.31,-4.5,146.8,23,350.7,0.00,10,101.89,mostly cloudy,6.5,6.7,-6.2,-6.2,65,66,-0.28,1.50,0.36,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,18:04,19:07,15,EISENBICHLER Markus,GER,2.0,100.3,219.0,142.8,55.5,13.0,7.3,0.12,-1.7,203.9,7,350.7,0.00,14,105.30,partly cloudy,5.2,4.8,-4.8,-4.9,65,70,-1.78,1.00,-0.41,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,17:00,17:44,16,MOGEL Zak,SLO,1.0,98.3,193.5,112.2,50.0,10.0,,0.76,-10.9,151.3,19,340.6,0.00,10,101.89,mostly cloudy,6.5,6.7,-6.2,-6.2,65,66,-0.28,1.50,0.36,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,18:04,19:07,16,MOGEL Zak,SLO,2.0,101.4,193.0,111.6,52.0,14.0,,-1.19,25.7,189.3,15,340.6,0.00,14,105.30,partly cloudy,5.2,4.8,-4.8,-4.9,65,70,-1.78,1.00,-0.41,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,17:00,17:44,17,INSAM Alex,ITA,1.0,98.0,181.0,97.2,51.0,10.0,,0.52,-7.5,140.7,26,332.8,0.00,10,101.89,mostly cloudy,6.5,6.7,-6.2,-6.2,65,66,-0.28,1.50,0.36,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,18:04,19:07,17,INSAM Alex,ITA,2.0,99.8,219.0,142.8,55.5,13.0,7.3,0.94,-13.5,192.1,14,332.8,0.00,14,105.30,partly cloudy,5.2,4.8,-4.8,-4.9,65,70,-1.78,1.00,-0.41,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,17:00,17:44,18,WASEK Pawel,POL,1.0,98.5,188.0,105.6,52.0,10.0,,0.19,-2.7,154.9,16,332.4,0.00,10,101.89,mostly cloudy,6.5,6.7,-6.2,-6.2,65,66,-0.28,1.50,0.36,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,18:04,19:07,18,WASEK Pawel,POL,2.0,100.8,188.0,105.6,52.5,14.0,,-0.9,19.4,177.5,21,332.4,0.00,14,105.30,partly cloudy,5.2,4.8,-4.8,-4.9,65,70,-1.78,1.00,-0.41,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,17:00,17:44,19,STOCH Kamil,POL,1.0,97.9,190.5,108.6,53.0,10.0,,0.87,-12.5,149.1,21,330.8,0.00,10,101.89,mostly cloudy,6.5,6.7,-6.2,-6.2,65,66,-0.28,1.50,0.36,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,18:04,19:07,19,STOCH Kamil,POL,2.0,101.2,194.0,112.8,53.5,15.0,-7.3,-1.05,22.7,181.7,18,330.8,0.00,14,105.30,partly cloudy,5.2,4.8,-4.8,-4.9,65,70,-1.78,1.00,-0.41,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,17:00,17:44,20,RAIMUND Philipp,GER,1.0,98.4,189.0,106.8,52.0,10.0,,0.66,-9.5,149.3,20,329.9,0.00,10,101.89,mostly cloudy,6.5,6.7,-6.2,-6.2,65,66,-0.28,1.50,0.36,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,18:04,19:07,20,RAIMUND Philipp,GER,2.0,101.1,198.5,118.2,52.5,14.0,,-0.46,9.9,180.6,20,329.9,0.00,14,105.30,partly cloudy,5.2,4.8,-4.8,-4.9,65,70,-1.78,1.00,-0.41,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,17:00,17:44,21,NIKAIDO Ren,JPN,1.0,98.3,183.0,99.6,51.5,10.0,,0.26,-3.7,147.4,22,323.4,0.00,10,101.89,mostly cloudy,6.5,6.7,-6.2,-6.2,65,66,-0.28,1.50,0.36,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,18:04,19:07,21,NIKAIDO Ren,JPN,2.0,102.2,197.5,117.0,52.5,15.0,-7.3,-0.64,13.8,176.0,23,323.4,0.00,14,105.30,partly cloudy,5.2,4.8,-4.8,-4.9,65,70,-1.78,1.00,-0.41,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,17:00,17:44,22,NAKAMURA Naoki,JPN,1.0,98.3,176.5,91.8,50.0,10.0,,0.25,-3.6,138.2,29,321.3,0.00,10,101.89,mostly cloudy,6.5,6.7,-6.2,-6.2,65,66,-0.28,1.50,0.36,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,18:04,19:07,22,NAKAMURA Naoki,JPN,2.0,100.5,212.0,134.4,54.0,14.0,,0.37,-5.3,183.1,17,321.3,0.00,14,105.30,partly cloudy,5.2,4.8,-4.8,-4.9,65,70,-1.78,1.00,-0.41,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,17:00,17:44,23,FOUBERT Valentin,FRA,1.0,98.4,182.0,98.4,51.0,10.0,,0.4,-5.8,143.6,24,320.7,0.00,10,101.89,mostly cloudy,6.5,6.7,-6.2,-6.2,65,66,-0.28,1.50,0.36,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,18:04,19:07,23,FOUBERT Valentin,FRA,2.0,100.4,208.5,130.2,54.0,13.0,7.3,1.0,-14.4,177.1,22,320.7,0.00,14,105.30,partly cloudy,5.2,4.8,-4.8,-4.9,65,70,-1.78,1.00,-0.41,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,17:00,17:44,24,FRANTZ Tate,USA,1.0,98.4,196.5,115.8,50.5,10.0,,0.82,-11.8,154.5,17,317.1,0.00,10,101.89,mostly cloudy,6.5,6.7,-6.2,-6.2,65,66,-0.28,1.50,0.36,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,18:04,19:07,24,FRANTZ Tate,USA,2.0,100.9,188.0,105.6,52.5,14.0,,-0.21,4.5,162.6,25,317.1,0.00,14,105.30,partly cloudy,5.2,4.8,-4.8,-4.9,65,70,-1.78,1.00,-0.41,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,17:00,17:44,25,HAYBOECK Michael,AUT,1.0,99.0,178.5,94.2,50.5,10.0,,0.29,-4.2,140.5,28,316.3,0.00,10,101.89,mostly cloudy,6.5,6.7,-6.2,-6.2,65,66,-0.28,1.50,0.36,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,18:04,19:07,25,HAYBOECK Michael,AUT,2.0,101.2,208.0,129.6,50.5,14.0,,0.3,-4.3,175.8,24,316.3,0.00,14,105.30,partly cloudy,5.2,4.8,-4.8,-4.9,65,70,-1.78,1.00,-0.41,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,17:00,17:44,26,KOS Lovro,SLO,1.0,98.0,174.0,88.8,46.0,10.0,,-0.08,1.7,136.5,30,297.6,0.00,10,101.89,mostly cloudy,6.5,6.7,-6.2,-6.2,65,66,-0.28,1.50,0.36,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,18:04,19:07,26,KOS Lovro,SLO,2.0,99.9,197.5,117.0,49.0,14.0,,0.34,-4.9,161.1,26,297.6,0.00,14,105.30,partly cloudy,5.2,4.8,-4.8,-4.9,65,70,-1.78,1.00,-0.41,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,17:00,17:44,27,VILLUMSTAD Fredrik,NOR,1.0,98.8,185.0,102.0,46.5,10.0,,0.55,-7.9,140.6,27,294.9,0.00,10,101.89,mostly cloudy,6.5,6.7,-6.2,-6.2,65,66,-0.28,1.50,0.36,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,18:04,19:07,27,VILLUMSTAD Fredrik,NOR,2.0,100.8,192.0,110.4,52.5,14.0,,0.6,-8.6,154.3,27,294.9,0.00,14,105.30,partly cloudy,5.2,4.8,-4.8,-4.9,65,70,-1.78,1.00,-0.41,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,17:00,17:44,28,WASSER Yanick,SUI,1.0,99.0,182.0,98.4,49.0,10.0,,0.42,-6.0,141.4,25,291.4,0.00,10,101.89,mostly cloudy,6.5,6.7,-6.2,-6.2,65,66,-0.28,1.50,0.36,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,18:04,19:07,28,WASSER Yanick,SUI,2.0,100.3,188.5,106.2,48.0,13.0,7.3,0.8,-11.5,150.0,28,291.4,0.00,14,105.30,partly cloudy,5.2,4.8,-4.8,-4.9,65,70,-1.78,1.00,-0.41,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,17:00,17:44,29,AALTO Antti,FIN,1.0,98.3,188.0,105.6,52.5,10.0,,0.38,-5.5,152.6,18,281.5,0.00,10,101.89,mostly cloudy,6.5,6.7,-6.2,-6.2,65,66,-0.28,1.50,0.36,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,18:04,19:07,29,AALTO Antti,FIN,2.0,100.3,147.5,57.0,44.5,14.0,,-1.27,27.4,128.9,29,281.5,0.00,14,105.30,partly cloudy,5.2,4.8,-4.8,-4.9,65,70,-1.78,1.00,-0.41,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,17:00,17:44,30,SATO Yukiya,JPN,1.0,98.6,191.5,109.8,52.0,10.0,,-0.02,0.4,162.2,15,279.8,0.00,10,101.89,mostly cloudy,6.5,6.7,-6.2,-6.2,65,66,-0.28,1.50,0.36,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3169RL.pdf,15 MAR 2025,18:04,19:07,30,SATO Yukiya,JPN,2.0,100.1,155.0,66.0,47.5,14.0,,-0.19,4.1,117.6,30,279.8,0.00,14,105.30,partly cloudy,5.2,4.8,-4.8,-4.9,65,70,-1.78,1.00,-0.41,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,1,PREVC Domen,SLO,1.0,99.1,247.0,176.4,58.5,12.0,-22.1,-0.08,1.7,214.5,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,2,WELLINGER Andreas,GER,1.0,100.2,230.5,156.6,56.5,12.0,-22.1,-0.38,8.2,199.2,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,3,KOBAYASHI Ryoyu,JPN,1.0,99.1,222.0,146.4,57.0,12.0,-22.1,-0.46,9.9,191.2,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,4,KRAFT Stefan,AUT,1.0,99.2,228.5,154.2,57.0,12.0,-22.1,0.04,-0.6,188.5,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,5,LANISEK Anze,SLO,1.0,99.1,230.5,156.6,56.0,12.0,-22.1,0.18,-2.6,187.9,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,6,HOERL Jan,AUT,1.0,99.1,218.5,142.2,57.0,12.0,-22.1,-0.24,5.2,182.3,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,7,DESCHWANDEN Gregor,SUI,1.0,99.9,224.0,148.8,52.5,12.0,-22.1,-0.1,2.2,181.4,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,8,FETTNER Manuel,AUT,1.0,99.4,217.0,140.4,55.5,12.0,-22.1,-0.13,2.8,176.6,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,9,SATO Yukiya,JPN,1.0,99.3,220.5,144.6,55.5,12.0,-22.1,0.6,-8.6,169.4,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,10,GEIGER Karl,GER,1.0,99.7,210.0,132.0,55.5,12.0,-22.1,-0.1,2.2,167.6,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,11,MOGEL Zak,SLO,1.0,99.0,211.0,133.2,54.0,12.0,-22.1,-0.06,1.3,166.4,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,12,WASEK Pawel,POL,1.0,99.1,209.5,131.4,54.0,12.0,-22.1,0.06,-0.9,162.4,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,13,ZAJC Timi,SLO,1.0,98.6,199.0,118.8,52.5,12.0,-22.1,-0.42,9.1,158.3,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,14,KOS Lovro,SLO,1.0,98.8,216.0,139.2,49.5,12.0,-22.1,0.61,-8.8,157.8,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,15,TSCHOFENIG Daniel,AUT,1.0,99.0,203.5,124.2,53.0,12.0,-22.1,-0.03,0.6,155.7,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,16,AALTO Antti,FIN,1.0,98.5,210.0,132.0,52.5,12.0,-22.1,0.47,-6.8,155.6,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,17,NIKAIDO Ren,JPN,1.0,99.2,205.0,126.0,54.0,12.0,-22.1,0.22,-3.2,154.7,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,18,ZNISZCZOL Aleksander,POL,1.0,98.7,203.0,123.6,52.0,12.0,-22.1,0.0,0.0,153.5,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,19,STOCH Kamil,POL,1.0,98.8,201.0,121.2,53.5,12.0,-22.1,-0.01,0.2,152.8,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,20,NAKAMURA Naoki,JPN,1.0,99.2,199.0,118.8,53.5,12.0,-22.1,0.16,-2.3,147.9,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,21,AIGRO Artti,EST,1.0,97.8,197.5,117.0,51.0,12.0,-22.1,-0.08,1.7,147.6,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,22,HAYBOECK Michael,AUT,1.0,99.6,192.0,110.4,50.5,12.0,-22.1,-0.27,5.8,144.6,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,23,ORTNER Maximilian,AUT,1.0,97.9,194.0,112.8,49.5,10.0,-7.3,0.77,-11.1,143.9,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,24,WASSER Yanick,SUI,1.0,98.6,197.0,116.4,45.5,10.0,-7.3,0.77,-11.1,143.5,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,25,PASCHKE Pius,GER,1.0,97.7,187.0,104.4,52.5,12.0,-22.1,-0.24,5.2,140.0,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,26,MARUSIAK Yevhen,UKR,1.0,96.4,194.5,113.4,52.5,10.0,-7.3,1.31,-18.9,139.7,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,27,FRANTZ Tate,USA,1.0,98.9,180.5,96.6,51.0,12.0,-22.1,-0.58,12.5,138.0,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,28,STRAND Soelve Jokerud,NOR,1.0,97.6,190.0,108.0,51.0,10.0,-7.3,1.08,-15.6,136.1,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,29,VILLUMSTAD Fredrik,NOR,1.0,99.3,188.0,105.6,51.5,12.0,-22.1,0.1,-1.4,133.6,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,30,RAIMUND Philipp,GER,1.0,99.0,189.5,107.4,48.0,12.0,-22.1,0.07,-1.0,132.3,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,31,WOLNY Jakub,POL,1.0,98.3,177.0,92.4,51.5,12.0,-22.1,-0.22,4.8,126.6,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,32,EMBACHER Stephan,AUT,1.0,98.8,180.5,96.6,51.0,12.0,-22.1,0.26,-3.7,121.8,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,33,ZOGRAFSKI Vladimir,BUL,1.0,98.8,173.0,87.6,49.5,12.0,-22.1,-0.12,2.6,117.6,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,34,EISENBICHLER Markus,GER,1.0,98.7,181.5,97.8,47.5,12.0,-22.1,0.47,-6.8,116.4,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,35,GUNDERSRUD Adrian Thon,NOR,1.0,97.1,160.5,72.6,45.0,9.0,,1.17,-16.8,100.8,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,36,PEIER Killian,SUI,1.0,99.6,161.0,73.2,49.0,12.0,-22.1,0.11,-1.6,98.5,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,37,NOUSIAINEN Eetu,FIN,1.0,97.9,147.5,57.0,48.0,9.0,,0.56,-8.1,96.9,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,38,KOBAYASHI Sakutaro,JPN,1.0,99.2,159.5,71.4,43.5,12.0,-22.1,-0.15,3.2,96.0,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,39,JOERGENSEN Sindre Ulven,NOR,1.0,97.7,150.0,60.0,42.0,9.0,,0.57,-8.2,93.8,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,40,COLBY Jason,USA,1.0,97.1,157.5,69.0,45.0,10.0,-7.3,1.08,-15.6,91.1,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,41,TRUNZ Felix,SUI,1.0,97.8,151.5,61.8,45.5,9.0,,1.13,-16.3,91.0,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,42,FOUBERT Valentin,FRA,1.0,98.8,151.0,61.2,43.0,12.0,-22.1,-0.22,4.8,86.9,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,43,BICKNER Kevin,USA,1.0,96.5,144.5,53.4,43.0,9.0,,1.69,-24.3,72.1,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
2025JP3175RL.pdf,16 MAR 2025,17:18,18:15,44,KUBACKI Dawid,POL,1.0,97.3,142.5,51.0,46.0,10.0,-7.3,1.42,-20.4,69.3,,,0.00,09,101.04,partly cloudy,4.6,3.7,-3.0,-3.3,51,53,-0.58,1.69,0.33,Vikersund,240.0,200.0,1.2,8.64,14.4,21.6
